idna_subject,checker_type,destination,tested_at
00-c1aimn0w.com,AVAILABILITY,domains.list,2021-07-04 07:28:57.970710
00000000000000000000000000000000000000dfjjjhv.000webhostapp.com,AVAILABILITY,domains.list,2021-07-04 07:29:02.686667
000000000000000000000000000yteyeuya.000webhostapp.com,AVAILABILITY,domains.list,2021-07-04 07:29:10.440394
00000000000000000dhl.000webhostapp.com,AVAILABILITY,domains.list,2021-07-04 07:29:11.735428
0000000000000qowowiieueu0000000.000webhostapp.com,AVAILABILITY,domains.list,2021-07-04 07:29:15.108477
00000skunnnn.000webhostapp.com,AVAILABILITY,domains.list,2021-07-04 07:29:17.201932
000945.000webhostapp.com,AVAILABILITY,domains.list,2021-07-04 07:29:19.203934
000wechost.000webhostapp.com,AVAILABILITY,domains.list,2021-07-04 07:29:47.458937
000wexbhost.000webhostapp.com,AVAILABILITY,domains.list,2021-07-04 07:29:48.571484
001-prime-000.com,AVAILABILITY,domains.list,2021-07-04 07:29:49.183043
001tr3nsf00.com,AVAILABILITY,domains.list,2021-07-04 07:29:49.797898
005verf-d.com,AVAILABILITY,domains.list,2021-07-04 07:29:51.298353
005verf-desj.com,AVAILABILITY,domains.list,2021-07-04 07:29:51.722970
005verf-desjactnow.com,AVAILABILITY,domains.list,2021-07-04 07:29:52.155762
005verfdesj-act1.com,AVAILABILITY,domains.list,2021-07-04 07:29:52.613816
005verfdesj-action.com,AVAILABILITY,domains.list,2021-07-04 07:29:52.965804
009verf-desj.com,AVAILABILITY,domains.list,2021-07-04 07:30:00.366174
00de.blob.core.windows.net,AVAILABILITY,domains.list,2021-07-04 07:30:01.526097
00emt123.com,AVAILABILITY,domains.list,2021-07-04 07:30:01.815946
00vk.tk,AVAILABILITY,domains.list,2021-07-04 07:30:05.477841
01921.cnltsln.com,AVAILABILITY,domains.list,2021-07-04 07:30:31.150136
0202202comcast0212145.000webhostapp.com,AVAILABILITY,domains.list,2021-07-04 07:30:32.817731
025g.top,AVAILABILITY,domains.list,2021-07-04 07:30:35.913494
02ci-bc3lk.com,AVAILABILITY,domains.list,2021-07-04 07:30:38.430302
02ci9bc-33i.com,AVAILABILITY,domains.list,2021-07-04 07:30:38.798589
041ffb0c97e1baf5ae407c63f4feffa5.com,AVAILABILITY,domains.list,2021-07-04 07:30:42.586215
05-006-001.com,AVAILABILITY,domains.list,2021-07-04 07:31:05.703154
0517.info,AVAILABILITY,domains.list,2021-07-04 07:31:06.296421
